"Time";"Transaction Count";"Upper Threshold";"Lower Trend";"Upper Trend";"Lower Threshold"
"2019-04-11T15:28:00-05:00";873424;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:29:00-05:00";864919;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:30:00-05:00";958890;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:31:00-05:00";961338;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:32:00-05:00";923549;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:33:00-05:00";899440;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:34:00-05:00";893280;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:35:00-05:00";897193;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:36:00-05:00";897902;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:37:00-05:00";883319;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:38:00-05:00";861906;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:39:00-05:00";895680;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:40:00-05:00";880903;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:41:00-05:00";898034;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:42:00-05:00";902271;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:43:00-05:00";880114;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:44:00-05:00";862886;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:45:00-05:00";889105;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:46:00-05:00";899911;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:47:00-05:00";881980;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:48:00-05:00";872140;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:49:00-05:00";864368;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:50:00-05:00";862649;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:51:00-05:00";898468;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:52:00-05:00";867561;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:53:00-05:00";848373;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:54:00-05:00";864962;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:55:00-05:00";869418;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:56:00-05:00";877555;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:57:00-05:00";870126;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:58:00-05:00";854759;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:59:00-05:00";840820;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:00:00-05:00";887572;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:01:00-05:00";893747;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:02:00-05:00";889358;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:03:00-05:00";905200;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:04:00-05:00";883499;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:05:00-05:00";874935;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:06:00-05:00";879790;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:07:00-05:00";887849;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:08:00-05:00";889841;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:09:00-05:00";876462;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:10:00-05:00";876538;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:11:00-05:00";867674;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:12:00-05:00";861403;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:13:00-05:00";858026;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:14:00-05:00";848452;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:15:00-05:00";866495;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:16:00-05:00";880762;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:17:00-05:00";917789;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:18:00-05:00";908487;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:19:00-05:00";906947;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:20:00-05:00";890282;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:21:00-05:00";895407;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:22:00-05:00";888445;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:23:00-05:00";844353;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:24:00-05:00";849732;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:25:00-05:00";868092;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:26:00-05:00";878821;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:27:00-05:00";855141;-1;378371.7009813751;1194368.245588849;-1
